CODE_IRIS,CODE_COMMUNE,ANNEE_DONNEES,MODE_TRANS,VALEUR
920250103,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,18.8574706764778
920250104,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,18.0079410075025
920250105,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,24.4089550829885
920250106,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,42.4932849476907
920250107,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,47.1437562692657
920250108,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,6.0276364204257
920250109,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,49.7632621020629
920250110,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,23.8501476325477
920250111,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,22.9608139462026
920250113,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,39.364024246597
920250201,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,23.3463552973564
920250202,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,18.9679682064931
920250203,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,18.5265165772077
920250204,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,34.8183643362928
920250205,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,44.8641545782325
920250206,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,23.4311747705741
920250207,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,18.2048345090228
920250208,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,28.890516243291
920250209,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,60.6262320775911
920250210,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,39.5499125700593
920250211,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,11.3558322457524
920250212,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,67.4392980151302
920250301,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,17.7309212994365
920250302,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,66.5411453112864
920250303,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,23.2634461274911
920250304,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,33.1109231794176
920250305,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,20.1313518953377
920250306,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,34.5510258070835
920250401,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,32.9485988440706
920250402,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,24.0547185981808
920250403,92025,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,50.9003885833768
920260101,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,40.8346716044984
920260102,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,61.6464761998951
920260103,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,38.5310661122983
920260201,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,58.8624246081569
920260202,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,49.4643340328538
920260203,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,66.9612190144054
920260204,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,28.5270179906259
920260301,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,19.1309743311924
920260302,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,27.8300334185824
920260303,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,39.2398572000211
920260304,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,41.0404997319695
920260305,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,22.4826268077618
920260402,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,45.4428647951642
920260403,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,64.5408934149214
920260404,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,65.5299250192635
920260405,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,47.0667984915352
920260406,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,38.6760292050441
920260501,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,43.1252303633851
920260502,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,58.1085431192888
920260503,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,39.4050992847591
920260504,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,15.2010245976942
920260505,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,55.5968697756573
920260506,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,21.4776933084051
920260601,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,30.2942013721961
920260602,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,36.1273158408185
920260603,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,35.3197373428699
920260701,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,44.1371741125867
920260702,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,43.1007739926084
920260703,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,47.1618214299561
920260704,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,53.272544225246
920260705,92026,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,17.2066350541082
920320101,92032,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,23.3409182703226
920320102,92032,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,23.5810566852603
920320103,92032,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,23.3902592075417
920320104,92032,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,13.001467731369
920320105,92032,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,34.5384223445163
920320106,92032,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,7.6461959825096
920320107,92032,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,28.2692812029658
920320108,92032,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,21.9001979932915
920320109,92032,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,34.4434171726028
920320110,92032,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,13.505792207136
920320111,92032,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,21.4676110003004
920330101,92033,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,45.5735511349324
920330102,92033,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,62.577866297758
920330103,92033,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,23.2020118776118
920330104,92033,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,11.3228605781103
920330105,92033,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,37.635850808276
920330106,92033,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,27.3139227750424
920330107,92033,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,22.573167879658
920330108,92033,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,10.7024550181613
920350101,92035,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,32.9283396565944
920350102,92035,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,13.4838955284054
920350103,92035,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,23.7618870174936
920350104,92035,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,27.4603481718646
920350105,92035,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,31.4104984514691
920350106,92035,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,31.6938322627098
920350108,92035,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,33.8164434278483
920350109,92035,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,33.6806022644697
920350110,92035,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,41.5409673086746
920350111,92035,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,40.4688924029675
920350112,92035,2017,nombre d'actifs occupés de 15 ans ou plus qui n'utilisent pas de moyen de transport pour aller travailler,23.7364378701875
